0.03356387649664188  8.400e+01 8.485e-01 8.592e-01  0 2.321e-01 8.904e-01  1 1.168e+00 8.833e-01  2 1.896e+00 9.290e-01  
0.03356487649664188  8.780e+01 8.869e-01 7.823e-01  0 1.714e+00 4.244e-01  1 3.291e+00 5.103e-01  2 3.991e+00 6.779e-01  
0.03356587649664188  1.014e+02 1.025e+00 4.130e-01  0 7.939e-01 6.724e-01  1 3.562e+00 4.685e-01  2 5.655e+00 4.629e-01  
0.03356687649664188  1.163e+02 1.175e+00 1.130e-01  0 3.482e-01 8.402e-01  1 6.311e-01 9.595e-01  2 7.031e+00 3.180e-01  
0.03356787649664188  1.139e+02 1.150e+00 1.459e-01  0 1.039e+00 5.949e-01  1 4.055e+00 3.986e-01  2 4.983e+00 5.460e-01  
0.03356887649664188  8.571e+01 8.658e-01 8.270e-01  0 3.170e-02 9.843e-01  1 3.135e+00 5.355e-01  2 5.674e+00 4.607e-01  
0.03356987649664189  9.101e+01 9.193e-01 7.041e-01  0 1.890e+00 3.886e-01  1 3.976e+00 4.093e-01  2 8.332e+00 2.148e-01  
0.03357087649664188  1.069e+02 1.080e+00 2.759e-01  0 3.572e-01 8.364e-01  1 9.056e-01 9.238e-01  2 3.044e+00 8.033e-01  
0.03357187649664188  9.392e+01 9.487e-01 6.255e-01  0 1.305e+00 5.207e-01  1 1.840e+00 7.651e-01  2 2.381e+00 8.816e-01  
0.03357287649664188  9.078e+01 9.169e-01 7.101e-01  0 3.517e+00 1.723e-01  1 4.221e+00 3.769e-01  2 6.664e+00 3.530e-01  
0.03357387649664188  8.141e+01 8.223e-01 9.006e-01  0 1.155e+00 5.613e-01  1 6.545e+00 1.620e-01  2 7.336e+00 2.909e-01  
0.03357487649664188  9.042e+01 9.133e-01 7.193e-01  0 4.793e+00 9.102e-02  1 5.895e+00 2.071e-01  2 6.205e+00 4.007e-01  
0.03357587649664188  8.251e+01 8.335e-01 8.841e-01  0 3.420e+00 1.809e-01  1 4.142e+00 3.871e-01  2 4.622e+00 5.931e-01  
0.03357687649664189  1.238e+02 1.250e+00 4.657e-02  0 8.756e-01 6.454e-01  1 1.269e+00 8.667e-01  2 2.197e+00 9.007e-01  
0.03357787649664188  9.939e+01 1.004e+00 4.700e-01  0 2.617e+00 2.702e-01  1 4.501e+00 3.425e-01  2 5.152e+00 5.245e-01  
0.03357887649664188  8.821e+01 8.910e-01 7.729e-01  0 3.030e+00 2.198e-01  1 4.063e+00 3.975e-01  2 4.120e+00 6.605e-01  
0.03357987649664188  1.082e+02 1.093e+00 2.479e-01  0 5.055e+00 7.986e-02  1 8.723e+00 6.841e-02  2 9.194e+00 1.629e-01  
0.03358087649664188  2.037e+04 2.058e+02 0.000e+00  0 4.441e+03 0.000e+00  1 9.192e+03 0.000e+00  2 1.457e+04 0.000e+00  
0.03358187649664188  1.506e+02 1.521e+00 6.451e-04  0 2.806e-01 8.691e-01  1 1.973e+00 7.408e-01  2 2.776e+00 8.364e-01  
0.03358287649664188  1.163e+02 1.175e+00 1.125e-01  0 5.960e+00 5.079e-02  1 9.165e+00 5.711e-02  2 9.632e+00 1.410e-01  
0.03358387649664189  1.082e+02 1.093e+00 2.470e-01  0 6.309e-01 7.295e-01  1 5.011e+00 2.862e-01  2 6.943e+00 3.262e-01  
0.03358487649664188  1.224e+02 1.236e+00 5.579e-02  0 3.340e+00 1.882e-01  1 3.365e+00 4.987e-01  2 7.515e+00 2.758e-01  
0.03358587649664188  1.041e+02 1.052e+00 3.421e-01  0 4.822e-01 7.858e-01  1 9.548e-01 9.166e-01  2 3.168e+00 7.875e-01  
0.03358687649664188  1.002e+02 1.012e+00 4.487e-01  0 2.155e+00 3.405e-01  1 8.877e+00 6.426e-02  2 1.004e+01 1.228e-01  
0.03358787649664188  1.109e+02 1.120e+00 1.954e-01  0 2.523e+00 2.833e-01  1 8.434e+00 7.691e-02  2 1.465e+01 2.312e-02  
0.03358887649664188  1.058e+02 1.069e+00 3.016e-01  0 3.869e+00 1.445e-01  1 4.378e+00 3.573e-01  2 4.770e+00 5.736e-01  
0.03358987649664189  1.079e+02 1.090e+00 2.533e-01  0 2.176e+00 3.369e-01  1 3.926e+00 4.161e-01  2 4.600e+00 5.961e-01  
0.03359087649664189  9.128e+01 9.221e-01 6.969e-01  0 7.364e-02 9.639e-01  1 1.142e-01 9.984e-01  2 1.807e+00 9.366e-01  
0.03359187649664188  1.192e+02 1.204e+00 8.182e-02  0 7.244e+00 2.673e-02  1 1.001e+01 4.025e-02  2 1.009e+01 1.210e-01  
0.03359287649664188  1.081e+02 1.092e+00 2.492e-01  0 1.163e-01 9.435e-01  1 2.306e-01 9.938e-01  2 6.268e+00 3.938e-01  
0.03359387649664188  9.501e+01 9.597e-01 5.949e-01  0 2.714e-01 8.731e-01  1 1.827e+00 7.676e-01  2 1.878e+00 9.306e-01  
0.03359487649664188  8.569e+01 8.655e-01 8.275e-01  0 2.269e+00 3.216e-01  1 3.274e+00 5.131e-01  2 3.442e+00 7.516e-01  
0.03359587649664188  9.624e+01 9.722e-01 5.597e-01  0 1.054e+00 5.905e-01  1 1.629e+00 8.036e-01  2 2.694e+00 8.462e-01  
0.03359687649664189  9.770e+01 9.869e-01 5.181e-01  0 5.507e+00 6.371e-02  1 5.585e+00 2.323e-01  2 6.362e+00 3.839e-01  
0.03359787649664189  8.661e+01 8.748e-01 8.086e-01  0 5.409e+00 6.690e-02  1 7.102e+00 1.306e-01  2 1.016e+01 1.183e-01  
0.03359887649664188  1.151e+02 1.162e+00 1.287e-01  0 1.911e+00 3.846e-01  1 2.583e+00 6.298e-01  2 8.438e+00 2.077e-01  
0.03359987649664188  9.236e+01 9.329e-01 6.684e-01  0 4.301e+00 1.164e-01  1 4.337e+00 3.623e-01  2 5.887e+00 4.359e-01  
0.03360087649664188  9.354e+01 9.448e-01 6.361e-01  0 1.630e+00 4.425e-01  1 5.801e+00 2.145e-01  2 7.606e+00 2.685e-01  
0.03360187649664188  9.655e+01 9.752e-01 5.510e-01  0 4.273e-01 8.076e-01  1 1.738e+00 7.838e-01  2 2.846e+00 8.280e-01  
0.03360287649664188  9.019e+01 9.110e-01 7.251e-01  0 3.836e+00 1.469e-01  1 4.877e+00 3.001e-01  2 1.056e+01 1.028e-01  
0.03360387649664189  7.847e+01 7.927e-01 9.364e-01  0 2.485e+00 2.886e-01  1 3.541e+00 4.717e-01  2 4.100e+00 6.631e-01  
0.03360487649664189  8.281e+01 8.365e-01 8.794e-01  0 2.811e+00 2.452e-01  1 2.847e+00 5.837e-01  2 9.288e+00 1.580e-01  
0.03360587649664188  1.036e+02 1.047e+00 3.557e-01  0 5.060e+00 7.965e-02  1 5.935e+00 2.040e-01  2 6.548e+00 3.646e-01  
0.03360687649664188  1.121e+02 1.132e+00 1.741e-01  0 4.032e+00 1.332e-01  1 7.765e+00 1.006e-01  2 1.100e+01 8.828e-02  
0.03360787649664188  8.388e+01 8.473e-01 8.614e-01  0 4.208e-01 8.103e-01  1 1.680e+00 7.943e-01  2 4.426e+00 6.192e-01  
0.03360887649664188  9.375e+01 9.470e-01 6.301e-01  0 8.275e-01 6.612e-01  1 5.510e+00 2.389e-01  2 6.135e+00 4.082e-01  
0.03360987649664188  9.740e+01 9.838e-01 5.267e-01  0 8.615e-01 6.500e-01  1 1.181e+00 8.812e-01  2 2.934e+00 8.171e-01  
0.03361087649664189  1.222e+02 1.234e+00 5.700e-02  0 5.407e-01 7.631e-01  1 4.960e+00 2.915e-01  2 5.804e+00 4.455e-01  
0.03361187649664189  7.933e+01 8.013e-01 9.271e-01  0 1.160e+00 5.600e-01  1 3.651e+00 4.554e-01  2 3.940e+00 6.847e-01  
0.03361287649664188  1.057e+02 1.068e+00 3.036e-01  0 1.287e+00 5.254e-01  1 6.491e+00 1.653e-01  2 7.246e+00 2.987e-01  
0.03361387649664188  9.852e+01 9.952e-01 4.946e-01  0 7.083e+00 2.897e-02  1 7.090e+00 1.312e-01  2 8.468e+00 2.058e-01  
0.03361487649664188  8.760e+01 8.848e-01 7.870e-01  0 7.890e-01 6.740e-01  1 3.214e+00 5.227e-01  2 3.546e+00 7.378e-01  
0.03361587649664188  9.070e+01 9.161e-01 7.121e-01  0 1.734e+00 4.203e-01  1 7.142e+00 1.286e-01  2 7.549e+00 2.730e-01  
0.03361687649664188  1.110e+02 1.122e+00 1.923e-01  0 5.199e+00 7.429e-02  1 7.304e+00 1.207e-01  2 8.520e+00 2.024e-01  
0.03361787649664189  1.158e+02 1.169e+00 1.198e-01  0 3.699e+00 1.573e-01  1 4.587e+00 3.324e-01  2 5.773e+00 4.491e-01  
0.03361887649664189  1.163e+02 1.175e+00 1.129e-01  0 2.653e-01 8.758e-01  1 1.519e+00 8.233e-01  2 2.161e+00 9.043e-01  
0.03361987649664188  9.354e+01 9.448e-01 6.361e-01  0 1.552e-01 9.253e-01  1 2.795e+00 5.927e-01  2 3.141e+00 7.909e-01  
0.03362087649664188  1.114e+02 1.126e+00 1.852e-01  0 3.003e+00 2.228e-01  1 3.095e+00 5.421e-01  2 3.118e+00 7.939e-01  
0.03362187649664188  9.036e+01 9.127e-01 7.209e-01  0 2.518e-01 8.817e-01  1 2.337e+00 6.741e-01  2 5.501e+00 4.813e-01  
0.03362287649664188  9.122e+01 9.214e-01 6.985e-01  0 9.089e-01 6.348e-01  1 1.963e+00 7.425e-01  2 2.960e+00 8.138e-01  
0.03362387649664188  8.249e+01 8.332e-01 8.845e-01  0 4.091e+00 1.293e-01  1 5.219e+00 2.655e-01  2 5.564e+00 4.738e-01  
0.03362487649664189  9.287e+01 9.381e-01 6.544e-01  0 3.581e+00 1.669e-01  1 3.953e+00 4.124e-01  2 5.147e+00 5.251e-01  
0.03362587649664189  9.202e+01 9.295e-01 6.774e-01  0 1.228e+00 5.411e-01  1 2.823e+00 5.879e-01  2 7.058e+00 3.155e-01  
0.03362687649664188  8.971e+01 9.061e-01 7.371e-01  0 4.585e-01 7.951e-01  1 1.641e+00 8.014e-01  2 4.016e+00 6.745e-01  
0.03362787649664188  1.046e+02 1.057e+00 3.298e-01  0 3.251e+00 1.968e-01  1 3.448e+00 4.858e-01  2 3.946e+00 6.840e-01  
0.03362887649664188  9.251e+01 9.344e-01 6.643e-01  0 1.202e+00 5.481e-01  1 2.136e+00 7.108e-01  2 4.815e+00 5.677e-01  
0.03362987649664188  1.122e+02 1.133e+00 1.718e-01  0 2.419e+00 2.983e-01  1 3.593e+00 4.638e-01  2 4.221e+00 6.467e-01  
